 10.00000, 0.00002
 20.00000, 0.00004
 30.00000, 0.00007
 40.00000, 0.00010
 50.00000, 0.00016
 60.00000, 0.00021
 70.00000, 0.00030
 80.00000, 0.00038
 90.00000, 0.00044
 100.00000, 0.00052
 110.00000, 0.00067
 120.00000, 0.00066
 130.00000, 0.00090
 140.00000, 0.00104
 150.00000, 0.00140
 160.00000, 0.00142
 170.00000, 0.00146
 180.00000, 0.00168
 190.00000, 0.00188
 200.00000, 0.00217
 210.00000, 0.00246
 220.00000, 0.00277
 230.00000, 0.00273
 240.00000, 0.00296
 250.00000, 0.00328
 260.00000, 0.00358
 270.00000, 0.00370
 280.00000, 0.00360
 290.00000, 0.00454
 300.00000, 0.00465
 310.00000, 0.00475
 320.00000, 0.00525
 330.00000, 0.00535
 340.00000, 0.00535
 350.00000, 0.00697
 360.00000, 0.00669
 370.00000, 0.00696
 380.00000, 0.00735
 390.00000, 0.00782
 400.00000, 0.00803
 410.00000, 0.00869
 420.00000, 0.00925
 430.00000, 0.00980
 440.00000, 0.01107
 450.00000, 0.01092
 460.00000, 0.01110
 470.00000, 0.01263
 480.00000, 0.01390
 490.00000, 0.01296
 500.00000, 0.01276
 510.00000, 0.01355
 520.00000, 0.01586
 530.00000, 0.01569
 540.00000, 0.01449
 550.00000, 0.01742
 560.00000, 0.01746
 570.00000, 0.01773
 580.00000, 0.01804
 590.00000, 0.01920
 600.00000, 0.02060
 610.00000, 0.02044
 620.00000, 0.02115
 630.00000, 0.02154
 640.00000, 0.02417
 650.00000, 0.02318
 660.00000, 0.02394
 670.00000, 0.02497
 680.00000, 0.02631
 690.00000, 0.02745
 700.00000, 0.02923
 710.00000, 0.02786
 720.00000, 0.02818
 730.00000, 0.03109
 740.00000, 0.03199
 750.00000, 0.03124
 760.00000, 0.03104
 770.00000, 0.03163
 780.00000, 0.03311
 790.00000, 0.03592
 800.00000, 0.03741
 810.00000, 0.03791
 820.00000, 0.03838
 830.00000, 0.03833
 840.00000, 0.03838
 850.00000, 0.03942
 860.00000, 0.04331
 870.00000, 0.04242
 880.00000, 0.04254
 890.00000, 0.04266
 900.00000, 0.04488
 910.00000, 0.04793
 920.00000, 0.04839
 930.00000, 0.04862
 940.00000, 0.05349
 950.00000, 0.05180
 960.00000, 0.05016
 970.00000, 0.05462
 980.00000, 0.05223
 990.00000, 0.05348
 1000.00000, 0.05740
 1010.00000, 0.05650
 1020.00000, 0.06391
 1030.00000, 0.06164
 1040.00000, 0.06502
 1050.00000, 0.06351
 1060.00000, 0.06302
 1070.00000, 0.06425
 1080.00000, 0.06894
 1090.00000, 0.06551
 1100.00000, 0.06966
 1110.00000, 0.07237
 1120.00000, 0.07152
 1130.00000, 0.07278
 1140.00000, 0.07663
 1150.00000, 0.07516
 1160.00000, 0.07393
 1170.00000, 0.07863
 1180.00000, 0.07994
 1190.00000, 0.07921
 1200.00000, 0.08142
 1210.00000, 0.08107
 1220.00000, 0.08405
 1230.00000, 0.08363
 1240.00000, 0.08658
 1250.00000, 0.09226
 1260.00000, 0.09219
 1270.00000, 0.08954
 1280.00000, 0.09462
 1290.00000, 0.09498
 1300.00000, 0.10287
 1310.00000, 0.09614
 1320.00000, 0.09518
 1330.00000, 0.10018
 1340.00000, 0.10477
 1350.00000, 0.10850
 1360.00000, 0.10232
 1370.00000, 0.10665
 1380.00000, 0.10746
 1390.00000, 0.11116
 1400.00000, 0.11658
 1410.00000, 0.11458
 1420.00000, 0.11802
 1430.00000, 0.11707
 1440.00000, 0.12148
 1450.00000, 0.11885
 1460.00000, 0.12158
 1470.00000, 0.11904
 1480.00000, 0.12630
 1490.00000, 0.12485
 1500.00000, 0.13152
 1510.00000, 0.13681
 1520.00000, 0.14077
 1530.00000, 0.14307
 1540.00000, 0.15142
 1550.00000, 0.15777
 1560.00000, 0.15565
 1570.00000, 0.15448
 1580.00000, 0.16854
 1590.00000, 0.15677
 1600.00000, 0.17041
 1610.00000, 0.16231
 1620.00000, 0.15995
 1630.00000, 0.15724
 1640.00000, 0.16409
 1650.00000, 0.16598
 1660.00000, 0.17692
 1670.00000, 0.17430
 1680.00000, 0.17212
 1690.00000, 0.17899
 1700.00000, 0.17855
 1710.00000, 0.18447
 1720.00000, 0.18353
 1730.00000, 0.18954
 1740.00000, 0.19110
 1750.00000, 0.19208
 1760.00000, 0.18392
 1770.00000, 0.18172
 1780.00000, 0.17687
 1790.00000, 0.18033
 1800.00000, 0.17648
 1810.00000, 0.18904
 1820.00000, 0.18351
 1830.00000, 0.19074
 1840.00000, 0.18890
 1850.00000, 0.19593
 1860.00000, 0.19678
 1870.00000, 0.19710
 1880.00000, 0.20030
 1890.00000, 0.20322
 1900.00000, 0.21269
 1910.00000, 0.20657
 1920.00000, 0.21140
 1930.00000, 0.21886
 1940.00000, 0.21456
 1950.00000, 0.21786
 1960.00000, 0.21445
 1970.00000, 0.21537
 1980.00000, 0.22126
 1990.00000, 0.22660
 2000.00000, 0.21665
 2010.00000, 0.23306
 2020.00000, 0.22720
 2030.00000, 0.22958
 2040.00000, 0.23554
 2050.00000, 0.23960
 2060.00000, 0.23432
 2070.00000, 0.24196
 2080.00000, 0.25347
 2090.00000, 0.24542
 2100.00000, 0.25549
 2110.00000, 0.24887
 2120.00000, 0.25373
 2130.00000, 0.25742
 2140.00000, 0.25876
 2150.00000, 0.26701
 2160.00000, 0.26425
 2170.00000, 0.27191
 2180.00000, 0.27019
 2190.00000, 0.27604
 2200.00000, 0.28131
 2210.00000, 0.27016
 2220.00000, 0.28376
 2230.00000, 0.28159
 2240.00000, 0.29016
 2250.00000, 0.27714
 2260.00000, 0.29846
 2270.00000, 0.28723
 2280.00000, 0.28512
 2290.00000, 0.29571
 2300.00000, 0.30869
 2310.00000, 0.29269
 2320.00000, 0.31214
 2330.00000, 0.30846
 2340.00000, 0.30724
 2350.00000, 0.30972
 2360.00000, 0.31320
 2370.00000, 0.31154
 2380.00000, 0.35167
 2390.00000, 0.32202
 2400.00000, 0.33397
 2410.00000, 0.32724
 2420.00000, 0.32525
 2430.00000, 0.33818
 2440.00000, 0.35269
 2450.00000, 0.36314
 2460.00000, 0.33549
 2470.00000, 0.34441
 2480.00000, 0.34883
 2490.00000, 0.36668
 2500.00000, 0.36623
 2510.00000, 0.35934
 2520.00000, 0.35495
 2530.00000, 0.36225
 2540.00000, 0.36733
 2550.00000, 0.37731
 2560.00000, 0.36981
 2570.00000, 0.37506
 2580.00000, 0.37249
 2590.00000, 0.37050
 2600.00000, 0.39096
 2610.00000, 0.39246
 2620.00000, 0.40307
 2630.00000, 0.42569
 2640.00000, 0.39771
 2650.00000, 0.40919
 2660.00000, 0.41443
 2670.00000, 0.41545
 2680.00000, 0.40676
 2690.00000, 0.40085
 2700.00000, 0.40860
 2710.00000, 0.39702
 2720.00000, 0.41564
 2730.00000, 0.43208
 2740.00000, 0.42644
 2750.00000, 0.43274
 2760.00000, 0.42488
 2770.00000, 0.42656
 2780.00000, 0.44056
 2790.00000, 0.43546
 2800.00000, 0.44401
 2810.00000, 0.44323
 2820.00000, 0.46433
 2830.00000, 0.44393
 2840.00000, 0.45328
 2850.00000, 0.46032
 2860.00000, 0.49617
 2870.00000, 0.48063
 2880.00000, 0.47592
 2890.00000, 0.47636
 2900.00000, 0.46861
 2910.00000, 0.46016
 2920.00000, 0.46728
 2930.00000, 0.48780
 2940.00000, 0.48511
 2950.00000, 0.49549
 2960.00000, 0.50802
 2970.00000, 0.49193
 2980.00000, 0.49591
 2990.00000, 0.50635
 3000.00000, 0.51315
 3010.00000, 0.51333
 3020.00000, 0.51555
 3030.00000, 0.52770
 3040.00000, 0.52995
 3050.00000, 0.51986
 3060.00000, 0.52285
 3070.00000, 0.52818
 3080.00000, 0.53130
 3090.00000, 0.53384
 3100.00000, 0.54211
 3110.00000, 0.55559
 3120.00000, 0.55654
 3130.00000, 0.55224
 3140.00000, 0.55017
 3150.00000, 0.55168
 3160.00000, 0.54847
 3170.00000, 0.56965
 3180.00000, 0.56373
 3190.00000, 0.57988
 3200.00000, 0.58899
 3210.00000, 0.57211
 3220.00000, 0.61863
 3230.00000, 0.60690
 3240.00000, 0.57822
 3250.00000, 0.59958
 3260.00000, 0.59972
 3270.00000, 0.60283
 3280.00000, 0.59937
 3290.00000, 0.61933
 3300.00000, 0.63252
 3310.00000, 0.61554
 3320.00000, 0.64735
 3330.00000, 0.61792
 3340.00000, 0.65866
 3350.00000, 0.65399
 3360.00000, 0.65333
 3370.00000, 0.65643
 3380.00000, 0.66408
 3390.00000, 0.66754
 3400.00000, 0.64715
 3410.00000, 0.64485
 3420.00000, 0.66871
 3430.00000, 0.66057
 3440.00000, 0.66467
 3450.00000, 0.67850
 3460.00000, 0.67631
 3470.00000, 0.67580
 3480.00000, 0.67703
 3490.00000, 0.69616
 3500.00000, 0.69393
 3510.00000, 0.69318
 3520.00000, 0.70955
 3530.00000, 0.70803
